"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1582673457514283009","Wed Oct 19 11:17:35 +0000 2022","13","@jokowi Tony Blair kriminal perang Irak","1582692431749087235","","jokowi","in","Southern Hemisphere ","0","0","0","https://x.com/anaklarangan_/status/1582692431749087235","2360139798","anaklarangan_"
"1582673457514283009","Fri Oct 21 14:15:05 +0000 2022","0","@jokowi ","1583461878738845697","","jokowi","qme","all e-wallet, qris ","0","0","0","https://x.com/aldosturn/status/1583461878738845697","1546759595938709504","aldosturn"
"1582673457514283009","Thu Oct 20 12:04:15 +0000 2022","0","@jokowi Oalah","1583066564890271744","","jokowi","in"," Indonesia","0","0","0","https://x.com/Gunziryadi/status/1583066564890271744","183696793","Gunziryadi"
"1582673457514283009","Wed Oct 19 10:10:27 +0000 2022","5","@jokowi https://t.co/CRXxjreN40 salam pak ni kalau bener dah ketahuan NII ini mohon cepat saja disikat...","1582675538732195840","","jokowi","in","","0","5","0","https://x.com/bejoohbejo2/status/1582675538732195840","939319248681181184","bejoohbejo2"
"1582673457514283009","Wed Oct 19 11:17:34 +0000 2022","1","@jokowi https://t.co/Npalr1t1PW","1582692429488357376","https://pbs.twimg.com/ext_tw_video_thumb/1582692390930100224/pu/img/IETWSHq0haDPcEUu.jpg","jokowi","qme","Dunia Maya","0","0","0","https://x.com/Shoping_corner/status/1582692429488357376","1581119996","Shoping_corner"
"1582673457514283009","Thu Oct 20 05:38:00 +0000 2022","1","@jokowi Proyek Mercusuar lagi","1582969362213806080","","jokowi","in","Bandung, Indonesia","0","1","0","https://x.com/deni_bandeul/status/1582969362213806080","233519037","deni_bandeul"
"1582673457514283009","Wed Oct 19 23:49:06 +0000 2022","2","@jokowi Astaghfirullah tanah Indonesia mau dijual ke asing. Demi ambisi mega proyek IKN. URGENSINYA apa ?","1582881557223964672","","jokowi","in","Dunia","0","0","0","https://x.com/Mas_zobirin/status/1582881557223964672","912692135446536192","Mas_zobirin"
"1582673457514283009","Wed Oct 19 11:28:31 +0000 2022","2","@jokowi Utang pak?","1582695184193593344","","jokowi","in","Gondokusuman, Indonesia","0","0","0","https://x.com/coretan_gorong2/status/1582695184193593344","1482411191544971264","coretan_gorong2"
"1582673457514283009","Thu Oct 20 16:16:29 +0000 2022","1","@jokowi Pa klu ada presiden pake ijazah palsu itu gmn pa hukum nya.. membohongi rakyat nya..dosa besar loh pa..BPK asli apa engga tuh","1583130041449254914","","jokowi","in","","0","0","0","https://x.com/ijaajalah/status/1583130041449254914","1507596951386157060","ijaajalah"
"1582673457514283009","Wed Oct 19 23:41:30 +0000 2022","0","@jokowi Ingat. https://t.co/TuQTfkJbr2","1582879646441697280","https://pbs.twimg.com/media/FfeEpQBaEAADCLy.jpg","jokowi","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/WaheedIsnaen/status/1582879646441697280","395198953","WaheedIsnaen"
"1582673457514283009","Thu Oct 20 05:54:54 +0000 2022","0","@jokowi Metallica was born in 1981 (source: official website)","1582973612436246530","","jokowi","en","","0","0","0","https://x.com/projects_deep/status/1582973612436246530","1566489460576886784","projects_deep"
"1582673457514283009","Wed Oct 19 23:49:59 +0000 2022","0","@jokowi Apa Pak Tony Blair itu dibayar dg uang rakyat ?","1582881780763279360","","jokowi","in","","0","0","0","https://x.com/omsenank1/status/1582881780763279360","1502197561175597060","omsenank1"
"1582673457514283009","Wed Oct 19 17:47:48 +0000 2022","0","@jokowi Wah pk tony d suruh nyari impestor to mai kantri??","1582790634355949568","","jokowi","in","jatim","0","0","0","https://x.com/amymura99/status/1582790634355949568","1286911788349415424","amymura99"
"1582673457514283009","Wed Oct 19 11:01:04 +0000 2022","0","@jokowi bikin rumah sendiri kok terkesan ngemis ?","1582688274329792512","","jokowi","in","Indonesia","0","0","0","https://x.com/DYDBSBTRDRASS/status/1582688274329792512","259661052","DYDBSBTRDRASS"
"1582673457514283009","Wed Oct 19 14:45:01 +0000 2022","0","@jokowi PSSI Sido mok bubarne opo dibubarne cah2","1582744635289784320","","jokowi","in","PT. Duite Moro Dewe","0","0","0","https://x.com/JeryPringgo/status/1582744635289784320","2148258606","JeryPringgo"
"1582673457514283009","Wed Oct 19 12:08:59 +0000 2022","0","@jokowi mas Blair digaji brp pk dhe???","1582705366529609728","","jokowi","in","","0","0","0","https://x.com/CaesarDcandra/status/1582705366529609728","1138007582876901376","CaesarDcandra"
"1582673457514283009","Wed Oct 19 14:38:51 +0000 2022","0","@jokowi 1 Dollar berapa rupiah ya pak ini sekarang..??","1582743082608758785","","jokowi","in","","0","0","0","https://x.com/r_solksjaer/status/1582743082608758785","807484785216000000","r_solksjaer"
"1582673457514283009","Wed Oct 19 14:47:12 +0000 2022","0","@jokowi Asline Tony Blair iki kelahiran Blora. Cumak ilate wong inggris angel ngomong Blora akhire dadi Blair.","1582745185305251841","","jokowi","in","Sora","0","0","0","https://x.com/nisaetus_bellum/status/1582745185305251841","196207784","nisaetus_bellum"
"1582673457514283009","Thu Oct 20 04:23:42 +0000 2022","0","@jokowi Rupiah 15.500","1582950662278905856","","jokowi","in","","0","0","0","https://x.com/rzkynrsnd/status/1582950662278905856","261083901","rzkynrsnd"
"1582673457514283009","Thu Oct 20 01:03:30 +0000 2022","0","@jokowi Yess!! boleh pakai 160 tahun!..","1582900279661297664","","jokowi","in","Brunei","0","0","0","https://x.com/Mharisandi/status/1582900279661297664","135832301","Mharisandi"
"1582673457514283009","Thu Oct 20 05:02:31 +0000 2022","0","@jokowi Freeport yg udah ampas diakuisisi bibit yg gurih penuh gizi ditawarkan kembali mantap Pak...","1582960431043579904","","jokowi","in","Jakarta Capital Region","0","0","0","https://x.com/WendyTangmar/status/1582960431043579904","796547384847302656","WendyTangmar"
"1582673457514283009","Wed Oct 19 15:01:09 +0000 2022","0","@jokowi https://t.co/OGzrzs8UQm cttn","1582748693177856001","","jokowi","in","","0","0","0","https://x.com/bejoohbejo2/status/1582748693177856001","939319248681181184","bejoohbejo2"
"1582673457514283009","Wed Oct 19 15:30:07 +0000 2022","0","@jokowi https://t.co/JvNpC3Fcjo muak cepat tunjukkan kebenaran ini saya yakin bpk yg benar dan penjarakan mereka semua jgn ampun lagi ","1582755983365136384","","jokowi","in","","0","0","0","https://x.com/bejoohbejo2/status/1582755983365136384","939319248681181184","bejoohbejo2"
"1582673457514283009","Wed Oct 19 15:05:32 +0000 2022","0","@jokowi https://t.co/Z9H0Zf6crG ct","1582749798418960384","","jokowi","und","","0","0","0","https://x.com/bejoohbejo2/status/1582749798418960384","939319248681181184","bejoohbejo2"
"1582673457514283009","Wed Oct 19 13:00:50 +0000 2022","0","@jokowi ","1582718415269429256","","jokowi","qme","","0","0","0","https://x.com/enny2433/status/1582718415269429256","1575049124","enny2433"
"1582673457514283009","Wed Oct 19 10:53:28 +0000 2022","0","@jokowi Luar biasa","1582686364478234624","","jokowi","in","","0","0","0","https://x.com/ihsanbassirotun/status/1582686364478234624","1030682517173493760","ihsanbassirotun"
"1582673457514283009","Wed Oct 19 22:44:59 +0000 2022","0","@jokowi kacrut ‍️","1582865420523929600","","jokowi","en","","0","0","0","https://x.com/157Lyssa/status/1582865420523929600","1214928613671260162","157Lyssa"
"1582673457514283009","Thu Oct 20 08:23:57 +0000 2022","0","@jokowi Kenapa gak dijadiin presiden komisaris republik indonesia aja pak ?? jangan hanya membantu aja biar memang serasa memiliki wkwk","1583011122415665153","","jokowi","in","36.7783° N, 119.4179° W - 909","0","0","0","https://x.com/andri_parcox/status/1583011122415665153","149022386","andri_parcox"
"1582673457514283009","Thu Oct 20 15:01:44 +0000 2022","0","@jokowi Nanti ibu kota isi nya banyakan BULE pasti orang miskin ga mungkin bisa tinggal atau kerja disana.... #fakta","1583111227743801345","","jokowi","in","Kota Tangerang, Banten","0","0","0","https://x.com/abangjar96/status/1583111227743801345","2430589580","abangjar96"
"1582673457514283009","Tue Jan 02 22:34:20 +0000 2024","0","@jokowi Zionis ni bg","1742313404751360334","","jokowi","in","","0","0","0","https://x.com/ceritaamanusya/status/1742313404751360334","1402579882484264962","ceritaamanusya"
"1582673457514283009","Tue Jul 16 10:13:22 +0000 2024","0","@jokowi pak inget akhirat ntar disana pean gak bakal bs maju sedikitpun sampe pean bs bertanggungjawab. ngeri pakde. nangis darah ente pakde","1813154955072794663","","jokowi","in","","0","0","0","https://x.com/luthfiqairawan/status/1813154955072794663","1364790146609016835","luthfiqairawan"
"1582673457514283009","Wed Oct 19 15:34:51 +0000 2022","2","@jokowi Jangan paksain pak klo ga ada uang untuk bayar hutang aja gali lobang tutup lobang nanti jadinya kebijakan negara tersandera dg bantuan dr negara lain ","1582757174245478400","","jokowi","in","Bogor, Jawa Barat","0","0","0","https://x.com/d2nnza/status/1582757174245478400","860602579","d2nnza"
"1582673457514283009","Wed Oct 19 13:01:58 +0000 2022","0","@jokowi Insyaallah banyak yg inves pak tapi syaratnya lumayan abot","1582718701723619329","","jokowi","in","Bogor Barat, Indonesia","0","0","0","https://x.com/Razzz___8176/status/1582718701723619329","1358818803983937537","Razzz___8176"
"1582673457514283009","Wed Oct 19 15:19:28 +0000 2022","2","@jokowi Dunia .Dilanda krisis ekonomi global.dan gelap.tapi Indonesia mampu membangun ibu kota RI.nusantara Dari mana dana nya","1582753303988838400","","jokowi","in","","0","0","0","https://x.com/ToruanN/status/1582753303988838400","1561337205171245056","ToruanN"
"1582673457514283009","Wed Oct 19 15:15:45 +0000 2022","1","@jokowi Ah malas bahas . masalah ibu kota RI.yg baru Nusantara","1582752367115501569","","jokowi","in","","0","0","0","https://x.com/ToruanN/status/1582752367115501569","1561337205171245056","ToruanN"
"1582673457514283009","Thu Oct 20 05:44:05 +0000 2022","0","@jokowi JOKOWI MEMANG HEBAT ","1582970890924752896","","jokowi","in","","0","0","0","https://x.com/tmo68175863/status/1582970890924752896","1329941225709785088","tmo68175863"
"1582673457514283009","Thu Oct 20 06:22:15 +0000 2022","0","@jokowi Berdikari aja pak .","1582980495004282881","","jokowi","in","","0","0","0","https://x.com/AcgungN/status/1582980495004282881","1240017171188576256","AcgungN"
"1582673457514283009","Wed Oct 19 10:22:05 +0000 2022","0","@jokowi Lanjutkan Pa De.. 🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨","1582678464737742849","","jokowi","in","","0","0","0","https://x.com/edanedewek/status/1582678464737742849","1580891000930992130","edanedewek"
"1582673457514283009","Thu Oct 20 06:36:58 +0000 2022","0","@jokowi Wih.... Luar biasa anggota dewan penasihatnya Tony blair digaji nggak itu pak??","1582984198713114625","","jokowi","in","Ciledug, Indonesia","0","0","0","https://x.com/AdiSuratman14/status/1582984198713114625","1330077168072863744","AdiSuratman14"
"1582673457514283009","Wed Oct 19 10:12:22 +0000 2022","0","@jokowi Mau dapatkan quotes bagus? Follow me Terimakasih","1582676018388574209","","jokowi","in","Moluccas, Indonesia","0","0","0","https://x.com/YosiasMarthen/status/1582676018388574209","1547234296406355971","YosiasMarthen"
"1582673457514283009","Wed Oct 19 11:20:14 +0000 2022","0","@jokowi Bagaimna dengan kasus kanjuruhan pak... Mosok polisi gk menggakui klo nembak gas air mata nang tribun.Pdhl wes onok bukti video e ? Mohon keadilan e pak","1582693100400840704","","jokowi","in","Malang, Jawa Timur","0","0","0","https://x.com/rakyat87biasa/status/1582693100400840704","1576842707192139777","rakyat87biasa"
